Município;State;Municipality; Gross Rol [%] ; Gross Rol [%] ;Risk_period 1;Limit (Mio) 1;Exit 1; Strike 1 ;Risk_period 2;Limit (Mio) 2;Exit 2; Strike 2 ;Area (The client selects);Value per hectare (The client selects);Prize;Maximum indemnity limit;Maximum indemnity limit - STRIKE 1;Maximum indemnity limit - STRIKE 2; Amount paid per millimeter - Strike 1 ; Amount paid per millimeter - Strike 2 
Nova Fatima - PR;parana;Nova Fatima; 6,60 ;6,60%;11-01 / 01-01;5;0; 110 ;01-01 / 03-01;5;0; 259 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.277,58 ; R$ 965,54 
Nova Laranjeiras - PR;parana;Nova Laranjeiras; 6,60 ;6,60%;11-01 / 01-01;5;0; 96 ;01-01 / 03-01;5;0; 225 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.603,76 ; R$ 1.112,35 
Nova Olimpia - PR;parana;Nova Olimpia; 6,60 ;6,60%;11-01 / 01-01;5;0; 120 ;01-01 / 03-01;5;0; 212 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.090,70 ; R$ 1.180,96 
Nova Prata Do Iguacu - PR;parana;Nova Prata Do Iguacu; 6,60 ;6,60%;11-01 / 01-01;5;0; 79 ;01-01 / 03-01;5;0; 201 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 3.164,06 ; R$ 1.242,67 
Nova Santa Barbara - PR;parana;Nova Santa Barbara; 6,60 ;6,60%;11-01 / 01-01;5;0; 148 ;01-01 / 03-01;5;0; 245 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.684,93 ; R$ 1.020,19 
Nova Santa Rosa - PR;parana;Nova Santa Rosa; 6,60 ;6,60%;11-01 / 01-01;5;0; 73 ;01-01 / 03-01;5;0; 210 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 3.432,50 ; R$ 1.190,09 
Nova Tebas - PR;parana;Nova Tebas; 6,60 ;6,60%;11-01 / 01-01;5;0; 87 ;01-01 / 03-01;5;0; 222 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.884,37 ; R$ 1.126,03 
Novo Itacolomi - PR;parana;Novo Itacolomi; 6,60 ;6,60%;11-01 / 01-01;5;0; 139 ;01-01 / 03-01;5;0; 253 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.797,35 ; R$ 986,33 
Ortigueira - PR;parana;Ortigueira; 6,60 ;6,60%;11-01 / 01-01;5;0; 154 ;01-01 / 03-01;5;0; 244 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.621,16 ; R$ 1.026,30 
Ourizona - PR;parana;Ourizona; 6,60 ;6,60%;11-01 / 01-01;5;0; 120 ;01-01 / 03-01;5;0; 224 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.090,90 ; R$ 1.115,88 
Ouro Verde Do Oeste - PR;parana;Ouro Verde Do Oeste; 6,60 ;6,60%;11-01 / 01-01;5;0; 99 ;01-01 / 03-01;5;0; 206 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.524,13 ; R$ 1.214,32 
Paicandu - PR;parana;Paicandu; 6,60 ;6,60%;11-01 / 01-01;5;0; 126 ;01-01 / 03-01;5;0; 225 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.986,96 ; R$ 1.113,29 
Palmas - PR;parana;Palmas; 6,60 ;6,60%;11-01 / 01-01;5;0; 140 ;01-01 / 03-01;5;0; 219 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.781,87 ; R$ 1.141,08 
Palmeira - PR;parana;Palmeira; 6,60 ;6,60%;11-01 / 01-01;5;0; 135 ;01-01 / 03-01;5;0; 256 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.858,20 ; R$ 976,69 
Palmital - PR;parana;Palmital; 6,60 ;6,60%;11-01 / 01-01;5;0; 106 ;01-01 / 03-01;5;0; 206 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.362,22 ; R$ 1.211,10 
Palotina - PR;parana;Palotina; 6,60 ;6,60%;11-01 / 01-01;5;0; 75 ;01-01 / 03-01;5;0; 218 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 3.350,64 ; R$ 1.147,75 
Paraiso Do Norte - PR;parana;Paraiso Do Norte; 6,60 ;6,60%;11-01 / 01-01;5;0; 90 ;01-01 / 03-01;5;0; 202 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.783,41 ; R$ 1.236,20 
Paranacity - PR;parana;Paranacity; 6,60 ;6,60%;11-01 / 01-01;5;0; 114 ;01-01 / 03-01;5;0; 219 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.191,13 ; R$ 1.139,93 
Paranapoema - PR;parana;Paranapoema; 6,60 ;6,60%;11-01 / 01-01;5;0; 124 ;01-01 / 03-01;5;0; 202 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.021,83 ; R$ 1.239,27 
Pato Bragado - PR;parana;Pato Bragado; 6,60 ;6,60%;11-01 / 01-01;5;0; 82 ;01-01 / 03-01;5;0; 167 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 3.041,26 ; R$ 1.498,84 
Pato Branco - PR;parana;Pato Branco; 6,60 ;6,60%;11-01 / 01-01;5;0; 114 ;01-01 / 03-01;5;0; 214 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.183,84 ; R$ 1.168,72 
Paula Freitas - PR;parana;Paula Freitas; 6,60 ;6,60%;11-01 / 01-01;5;0; 116 ;01-01 / 03-01;5;0; 203 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.153,69 ; R$ 1.230,91 
Paulo Frontin - PR;parana;Paulo Frontin; 6,60 ;6,60%;11-01 / 01-01;5;0; 124 ;01-01 / 03-01;5;0; 190 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.020,57 ; R$ 1.318,36 
Peabiru - PR;parana;Peabiru; 6,60 ;6,60%;11-01 / 01-01;5;0; 107 ;01-01 / 03-01;5;0; 241 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.347,22 ; R$ 1.038,16 
Perobal - PR;parana;Perobal; 6,60 ;6,60%;11-01 / 01-01;5;0; 97 ;01-01 / 03-01;5;0; 195 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.579,12 ; R$ 1.284,51 
Perola - PR;parana;Perola; 6,60 ;6,60%;11-01 / 01-01;5;0; 75 ;01-01 / 03-01;5;0; 186 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 3.316,13 ; R$ 1.343,96 
Perola Doeste - PR;parana;Perola Doeste; 6,60 ;6,60%;11-01 / 01-01;5;0; 82 ;01-01 / 03-01;5;0; 227 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 3.043,43 ; R$ 1.100,05 
Pinhal De Sao Bento - PR;parana;Pinhal De Sao Bento; 6,60 ;6,60%;11-01 / 01-01;5;0; 90 ;01-01 / 03-01;5;0; 210 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.775,86 ; R$ 1.188,84 
Pinhalao - PR;parana;Pinhalao; 6,60 ;6,60%;11-01 / 01-01;5;0; 101 ;01-01 / 03-01;5;0; 259 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.467,40 ; R$ 966,67 
Pinhao - PR;parana;Pinhao; 6,60 ;6,60%;11-01 / 01-01;5;0; 106 ;01-01 / 03-01;5;0; 233 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.367,04 ; R$ 1.071,39 
Pirai Do Sul - PR;parana;Pirai Do Sul; 6,60 ;6,60%;11-01 / 01-01;5;0; 170 ;01-01 / 03-01;5;0; 266 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.474,15 ; R$ 938,88 
Piraquara - PR;parana;Piraquara; 6,60 ;6,60%;11-01 / 01-01;5;0; 218 ;01-01 / 03-01;5;0; 315 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.144,28 ; R$ 794,75 
Pitanga - PR;parana;Pitanga; 6,60 ;6,60%;11-01 / 01-01;5;0; 111 ;01-01 / 03-01;5;0; 244 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.248,85 ; R$ 1.024,62 
Pitangueiras - PR;parana;Pitangueiras; 6,60 ;6,60%;11-01 / 01-01;5;0; 167 ;01-01 / 03-01;5;0; 234 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.497,52 ; R$ 1.070,08 
Planaltina Do Parana - PR;parana;Planaltina Do Parana; 6,60 ;6,60%;11-01 / 01-01;5;0; 108 ;01-01 / 03-01;5;0; 204 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.312,63 ; R$ 1.222,58 
Planalto - PR;parana;Planalto; 6,60 ;6,60%;11-01 / 01-01;5;0; 76 ;01-01 / 03-01;5;0; 228 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 3.277,71 ; R$ 1.096,50 
Ponta Grossa - PR;parana;Ponta Grossa; 6,60 ;6,60%;11-01 / 01-01;5;0; 143 ;01-01 / 03-01;5;0; 248 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.751,62 ; R$ 1.006,69 
Porecatu - PR;parana;Porecatu; 6,60 ;6,60%;11-01 / 01-01;5;0; 130 ;01-01 / 03-01;5;0; 207 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.922,60 ; R$ 1.206,94 
Porto Amazonas - PR;parana;Porto Amazonas; 6,60 ;6,60%;11-01 / 01-01;5;0; 126 ;01-01 / 03-01;5;0; 247 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.989,75 ; R$ 1.013,54 
Porto Barreiro - PR;parana;Porto Barreiro; 6,60 ;6,60%;11-01 / 01-01;5;0; 97 ;01-01 / 03-01;5;0; 209 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.569,50 ; R$ 1.195,45 
Prado Ferreira - PR;parana;Prado Ferreira; 6,60 ;6,60%;11-01 / 01-01;5;0; 137 ;01-01 / 03-01;5;0; 222 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.823,54 ; R$ 1.124,73 
Pranchita - PR;parana;Pranchita; 6,60 ;6,60%;11-01 / 01-01;5;0; 106 ;01-01 / 03-01;5;0; 226 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.352,85 ; R$ 1.106,39 
Presidente Castelo Branco - PR;parana;Presidente Castelo Branco; 6,60 ;6,60%;11-01 / 01-01;5;0; 126 ;01-01 / 03-01;5;0; 231 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.982,28 ; R$ 1.083,23 
Primeiro De Maio - PR;parana;Primeiro De Maio; 6,60 ;6,60%;11-01 / 01-01;5;0; 148 ;01-01 / 03-01;5;0; 210 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.687,14 ; R$ 1.192,90 
Prudentopolis - PR;parana;Prudentopolis; 6,60 ;6,60%;11-01 / 01-01;5;0; 160 ;01-01 / 03-01;5;0; 216 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.567,38 ; R$ 1.155,60 
Quarto Centenario - PR;parana;Quarto Centenario; 6,60 ;6,60%;11-01 / 01-01;5;0; 88 ;01-01 / 03-01;5;0; 207 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.842,43 ; R$ 1.209,74 
Quatigua - PR;parana;Quatigua; 6,60 ;6,60%;11-01 / 01-01;5;0; 132 ;01-01 / 03-01;5;0; 268 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.899,40 ; R$ 933,97 
Quatro Pontes - PR;parana;Quatro Pontes; 6,60 ;6,60%;11-01 / 01-01;5;0; 72 ;01-01 / 03-01;5;0; 212 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 3.467,37 ; R$ 1.176,48 
Quedas Do Iguacu - PR;parana;Quedas Do Iguacu; 6,60 ;6,60%;11-01 / 01-01;5;0; 111 ;01-01 / 03-01;5;0; 215 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.259,41 ; R$ 1.161,01 
Querencia Do Norte - PR;parana;Querencia Do Norte; 6,60 ;6,60%;11-01 / 01-01;5;0; 125 ;01-01 / 03-01;5;0; 191 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.993,77 ; R$ 1.307,26 
Quinta Do Sol - PR;parana;Quinta Do Sol; 6,60 ;6,60%;11-01 / 01-01;5;0; 115 ;01-01 / 03-01;5;0; 222 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.169,66 ; R$ 1.123,89 
Quitandinha - PR;parana;Quitandinha; 6,60 ;6,60%;11-01 / 01-01;5;0; 161 ;01-01 / 03-01;5;0; 233 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.549,74 ; R$ 1.071,80 
Rancho Alegre - PR;parana;Rancho Alegre; 6,60 ;6,60%;11-01 / 01-01;5;0; 143 ;01-01 / 03-01;5;0; 210 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.749,92 ; R$ 1.193,05 
Rancho Alegre Doeste - PR;parana;Rancho Alegre Doeste; 6,60 ;6,60%;11-01 / 01-01;5;0; 103 ;01-01 / 03-01;5;0; 211 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.418,51 ; R$ 1.186,64 
Realeza - PR;parana;Realeza; 6,60 ;6,60%;11-01 / 01-01;5;0; 71 ;01-01 / 03-01;5;0; 209 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 3.533,90 ; R$ 1.194,35 
Reboucas - PR;parana;Reboucas; 6,60 ;6,60%;11-01 / 01-01;5;0; 162 ;01-01 / 03-01;5;0; 215 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.544,70 ; R$ 1.163,80 
Renascenca - PR;parana;Renascenca; 6,60 ;6,60%;11-01 / 01-01;5;0; 124 ;01-01 / 03-01;5;0; 231 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.012,65 ; R$ 1.081,53 
Reserva - PR;parana;Reserva; 6,60 ;6,60%;11-01 / 01-01;5;0; 145 ;01-01 / 03-01;5;0; 243 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.719,97 ; R$ 1.027,13 
Reserva Do Iguacu - PR;parana;Reserva Do Iguacu; 6,60 ;6,60%;11-01 / 01-01;5;0; 82 ;01-01 / 03-01;5;0; 237 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 3.047,28 ; R$ 1.054,44 
Ribeirao Do Pinhal - PR;parana;Ribeirao Do Pinhal; 6,60 ;6,60%;11-01 / 01-01;5;0; 109 ;01-01 / 03-01;5;0; 268 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.290,73 ; R$ 931,96 
Rio Azul - PR;parana;Rio Azul; 6,60 ;6,60%;11-01 / 01-01;5;0; 159 ;01-01 / 03-01;5;0; 205 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.571,05 ; R$ 1.219,49 
Rio Bom - PR;parana;Rio Bom; 6,60 ;6,60%;11-01 / 01-01;5;0; 140 ;01-01 / 03-01;5;0; 251 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.780,77 ; R$ 994,99 
Rio Bonito Do Iguacu - PR;parana;Rio Bonito Do Iguacu; 6,60 ;6,60%;11-01 / 01-01;5;0; 105 ;01-01 / 03-01;5;0; 220 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.379,65 ; R$ 1.135,81 
Rio Branco Do Ivai - PR;parana;Rio Branco Do Ivai; 6,60 ;6,60%;11-01 / 01-01;5;0; 150 ;01-01 / 03-01;5;0; 261 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.666,24 ; R$ 957,03 
Rio Negro - PR;parana;Rio Negro; 6,60 ;6,60%;11-01 / 01-01;5;0; 153 ;01-01 / 03-01;5;0; 230 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.636,73 ; R$ 1.086,92 
Rolandia - PR;parana;Rolandia; 6,60 ;6,60%;11-01 / 01-01;5;0; 155 ;01-01 / 03-01;5;0; 241 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.614,29 ; R$ 1.035,49 
Roncador - PR;parana;Roncador; 6,60 ;6,60%;11-01 / 01-01;5;0; 93 ;01-01 / 03-01;5;0; 229 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.685,90 ; R$ 1.090,14 
Rondon - PR;parana;Rondon; 6,60 ;6,60%;11-01 / 01-01;5;0; 97 ;01-01 / 03-01;5;0; 219 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.589,91 ; R$ 1.141,63 
Rosario Do Ivai - PR;parana;Rosario Do Ivai; 6,60 ;6,60%;11-01 / 01-01;5;0; 147 ;01-01 / 03-01;5;0; 251 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.702,85 ; R$ 994,50 
Sabaudia - PR;parana;Sabaudia; 6,60 ;6,60%;11-01 / 01-01;5;0; 163 ;01-01 / 03-01;5;0; 239 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.535,14 ; R$ 1.047,79 
Salgado Filho - PR;parana;Salgado Filho; 6,60 ;6,60%;11-01 / 01-01;5;0; 113 ;01-01 / 03-01;5;0; 214 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.202,79 ; R$ 1.166,60 
Salto Do Lontra - PR;parana;Salto Do Lontra; 6,60 ;6,60%;11-01 / 01-01;5;0; 73 ;01-01 / 03-01;5;0; 215 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 3.432,05 ; R$ 1.161,29 
Santa Amelia - PR;parana;Santa Amelia; 6,60 ;6,60%;11-01 / 01-01;5;0; 98 ;01-01 / 03-01;5;0; 254 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.546,80 ; R$ 985,17 
Santa Cecilia Do Pavao - PR;parana;Santa Cecilia Do Pavao; 6,60 ;6,60%;11-01 / 01-01;5;0; 142 ;01-01 / 03-01;5;0; 238 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.755,26 ; R$ 1.051,16 
Santa Cruz De Monte Castelo - PR;parana;Santa Cruz De Monte Castelo; 6,60 ;6,60%;11-01 / 01-01;5;0; 116 ;01-01 / 03-01;5;0; 201 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.149,50 ; R$ 1.246,85 
Santa Fe - PR;parana;Santa Fe; 6,60 ;6,60%;11-01 / 01-01;5;0; 145 ;01-01 / 03-01;5;0; 219 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.727,81 ; R$ 1.143,68 
Santa Helena - PR;parana;Santa Helena; 6,60 ;6,60%;11-01 / 01-01;5;0; 99 ;01-01 / 03-01;5;0; 181 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.526,49 ; R$ 1.381,92 
Santa Ines - PR;parana;Santa Ines; 6,60 ;6,60%;11-01 / 01-01;5;0; 124 ;01-01 / 03-01;5;0; 208 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.019,86 ; R$ 1.203,20 
Santa Isabel Do Ivai - PR;parana;Santa Isabel Do Ivai; 6,60 ;6,60%;11-01 / 01-01;5;0; 120 ;01-01 / 03-01;5;0; 200 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.078,08 ; R$ 1.251,76 
Santa Izabel Do Oeste - PR;parana;Santa Izabel Do Oeste; 6,60 ;6,60%;11-01 / 01-01;5;0; 66 ;01-01 / 03-01;5;0; 212 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 3.770,80 ; R$ 1.180,92 
Santa Lucia - PR;parana;Santa Lucia; 6,60 ;6,60%;11-01 / 01-01;5;0; 96 ;01-01 / 03-01;5;0; 221 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.601,02 ; R$ 1.131,81 
Santa Maria Do Oeste - PR;parana;Santa Maria Do Oeste; 6,60 ;6,60%;11-01 / 01-01;5;0; 111 ;01-01 / 03-01;5;0; 224 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.248,53 ; R$ 1.115,66 
Santa Mariana - PR;parana;Santa Mariana; 6,60 ;6,60%;11-01 / 01-01;5;0; 125 ;01-01 / 03-01;5;0; 244 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.997,71 ; R$ 1.023,58 
Santa Monica - PR;parana;Santa Monica; 6,60 ;6,60%;11-01 / 01-01;5;0; 115 ;01-01 / 03-01;5;0; 203 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.173,41 ; R$ 1.233,82 
